PRIORIDADES;NomBodega;Postcosecha;NomShip;NomShop;Marca;NumPed;Po;TipoDes;Total
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Chrysanthemum Morifolium ASS                      ;6448987;3420;DRY;7,0
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;BLOOMEX AUSTRALIA;BLOOMEX  AUSTRALIA - PERTH;Chrysanthemum Morifolium ASS                      ;6449002;3420;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;AMAROSA FARMS INC.;AMAROSA;DAISY YELLOW  SELECT                              ;6548504;6548504;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;MMXII FLOWERS EXPRESS LLC;FRESH CUT FLOWERS INC.;SPIDER ASSORTED                                   ;6544044;6544044;DRY;1,0
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;MMXII FLOWERS EXPRESS LLC;FRESH CUT FLOWERS INC.;SPIDER PINK                                       ;6544105;6544105;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;JORGE WHOLESALE FLOWERS CORP;JORGE WHOLESALE FLOWERS CORP;CREMON                                            ;6410597;12;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO;TOPCO ASSOCIATES LLC;SPARTAN FARGO;ELITE 40 CM ROSE DOZEN CB                         ;6534836;6534836;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;MM FLOWERS LIMITED;MM FLOWERS LIMITED;FREEDOM 60CM                                      ;5765691;34120;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ROSES SPRAY GEM STAR                              ;5765689;34120;DRY;9,0
17/8/2020;NO ASSIGNED;EL MORADO;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ENSAYO APEX-2020                                  ;6491975;34120;DRY;1,8
17/8/2020;NO ASSIGNED;EL MORADO;MEX Y CAN TRADING (EAST) INC;MEX Y CAN TRADING (EAST) INC.;2216-SRAY MIXTA 40/50                             ;6547795;178145;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;MEX Y CAN TRADING (EAST) INC;MEX Y CAN TRADING (EAST) INC.;9258-MIX NIAUSC - Elite Bouquet                   ;6547840;178145;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;40CM BEST SELLER ASSORTED COLOR SPRAY ROSES;6475925;17211271;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;CEO COMBO BOX - PRODUCT MUST HAVE FLOWER TYPE, VA ;6475920;17211161;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;CEO COMBO BOX - PRODUCT MUST HAVE FLOWER TYPE, VA ;6475921;17211201;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;CEO COMBO BOX - PRODUCT MUST HAVE FLOWER TYPE, VA ;6475922;17211211;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;CEO COMBO BOX - PRODUCT MUST HAVE FLOWER TYPE, VA ;6475924;17211251;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;CEO COMBO BOX - PRODUCT MUST HAVE FLOWER TYPE, VA ;6475957;17363091;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;CEO COMBO BOX - PRODUCT MUST HAVE FLOWER TYPE, VA+;6475923;17211221;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;SPRAY ROSE BOUQUET - 6 STEMS;6553627;17437162;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;40CM PATRIOTIC DOZEN ROSE CONSUMER BUNCH;6553629;17446001;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE  MASS MARKET-DETROIT;ROSES CB 24 ST/BU FREEDOM RED 55                  ;6542062;316775;DRY;15,0
17/8/2020;NO ASSIGNED;EL MORADO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE  MASS MARKET-DETROIT;ROSES CB 24 ST/BU. ASSORTED 55 CM                 ;6542061;316775;DRY;40,0
17/8/2020;NO ASSIGNED;EL MORADO;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE  MASS MARKET-DETROIT;ROSES CB 24 ST/BU RAINBOW SEASONAL 55 CM          ;6542060;316775;DRY;18,0
17/8/2020;NO ASSIGNED;EL MORADO;BLOOMSYBOX.COM;BLOOMSYBOX.COM;ORIGINAL_RW_ALSTRO-ROSE                           ;6547535;3880;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO;BLOOMSYBOX.COM;BLOOMSYBOX.COM;RAINBOW ALSTRO-ROSE 24 ST_ONE TIME                ;6547535;3880;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO;SOIREE;SOIREE;HOTEL                                             ;6545192;6545192;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO;LYNCH GROUP AUSTRALIA PTY LTD;LYNCH GROUP AUSTRALIA;                                                  ;6449393;3420;DRY;2,0
17/8/2020;NO ASSIGNED;EL MORADO;LYNCH GROUP AUSTRALIA PTY LTD;LYNCH GROUP AUSTRALIA;Rosa x Hybrida                                    ;6449389;3420;DRY;2,0
17/8/2020;NO ASSIGNED;EL MORADO;LYNCH GROUP AUSTRALIA PTY LTD;LYNCH GROUP AUSTRALIA;Rosa x Hybrida                                    ;6449391;3420;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;                                                  ;6449007;3420;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;                                                  ;6449008;3420;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;                                                  ;6449009;3420;DRY;1,5
17/8/2020;NO ASSIGNED;EL MORADO;BLOOMEX AUSTRALIA;BLOOMEX  AUSTRALIA - PERTH;                                                  ;6449006;3420;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO;BONNAR-A;BONNAR-A;HAN ALMATY                                        ;6544790;6544790;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO;BONNAR-A;BONNAR-A; BONNAR ASTANA                                    ;6544790;6544790;DRY;0,1
17/8/2020;NO ASSIGNED;EL MORADO;FLORES IPANEMA S.A.S;FLORES IPANEMA S.A.S.;ROSES ASSORTED 12 STEMS                           ;6427847;6427847;DRY;3,0
17/8/2020;NO ASSIGNED;EL MORADO;FLORES IPANEMA S.A.S;FLORES IPANEMA S.A.S.;ROSES ASSORTED 12 STEMS                           ;6427849;6427849;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO;FLORES IPANEMA S.A.S;FLORES IPANEMA S.A.S.;ROSES ASSORTED 12 STEMS                           ;6427850;6427850;DRY;9,0
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;STOCK WHITE                                       ;5765692;34120;DRY;47,5
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;STOCK HOT PINK                                    ;5765692;34120;DRY;8,5
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;SPRAY STOCK  ASSORTED COLORS;6475947;17247631;DRY;0,3
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;FLOWER BUYER LLC.;FLOWER BUYER LLC.;Combo Box Summer Essentials Combo C               ;6548302;6548302;DRY;0,5
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;AMERICAN FLORIST SUPPLY WORLDFLOWER;BAY STATE WORLDFLOWER FEDEX IPD;Four Seasons Plant & Flower Shop                  ;6545831;88993;DRY;0,3
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;FLOWER BUYER LLC/ TELEFLORA;FLOWER BUYER LLC/TELEFLORA;SunKissed Floral & Greenhouse                     ;6496321;3011211;DRY;0,3
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;FLOWER BUYER LLC/ TELEFLORA;FLOWER BUYER LLC/TELEFLORA;Masons Florist                                    ;6545737;3052901;DRY;0,3
17/8/2020;NO ASSIGNED;JARDINES DE COLOMBIA;CAMBRIAN FLOWERS;CAMBRIAN MONTREAL;CREMON MAGNUM                                     ;6547976;285255;DRY;0,3
17/8/2020;NO ASSIGNED;VISTA   -   ELITE;MM FLOWERS LIMITED;MM FLOWERS LIMITED;TESCO ORANGE FIN 60 CM                            ;5765690;34120;DRY;0,5
17/8/2020;NO ASSIGNED;VISTA   -   ELITE;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ORANGE RM                                         ;6115591;34120;DRY;1,0
17/8/2020;NO ASSIGNED;VISTA   -   ELITE;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ENSAYO APEX-2020                                  ;6491966;34120;DRY;3,0
17/8/2020;NO ASSIGNED;VISTA   -   ELITE;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE MASS MARKET-CHICAGO;ROSES CB 24 ST/BU FREEDOM RED 55                  ;6542127;316778;DRY;2,0
17/8/2020;NO ASSIGNED;VISTA   -   ELITE;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE MASS MARKET-CHICAGO;ROSES CB 24 ST/BU. ASSORTED 55 CM                 ;6542126;316778;DRY;43,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FCY MM3/33/60 PINK                         ;6431033;3332020;DRY;7,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FANCY COSTCO X22 ASS                       ;5765688;34120;DRY;5,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS FANCY ASSORTED 60CM WRSX5                     ;5765694;34120;DRY;9,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FANCY 50CM CERISE JS X6                    ;5765686;34120;DRY;8,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FANCY 50CM ORANGE JS X6                    ;6431027;3332020;DRY;8,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FANCY 50CM PINK JS X6                      ;6431027;3332020;DRY;11,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FANCY 50CM PURPLE JS X6                    ;6431027;3332020;DRY;2,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FANCY 50CM WHITE JS X6                     ;6431027;3332020;DRY;5,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FANCY 50CM YELLOW JS X6                    ;6431027;3332020;DRY;11,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FAN PAS PURP/PINK/WHITE                    ;5765695;34120;DRY;25,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FCY MM3/33/60 RED                          ;6431033;3332020;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FCY MM3/33/60 YELLOW                       ;6431033;3332020;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FCY JS ABUNDANCE                           ;5765697;34120;DRY;35,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS MS ALL COLOURS X6                             ;6431016;3322020;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS MS ALL COLOURS X6                             ;6431028;3332020;DRY;11,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS MS WHITE X6                                   ;6431029;3332020;DRY;2,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS MS YELLOW X6                                  ;6431030;3332020;DRY;1,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS MS YELLOW X8                                  ;6514117;34120;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS MS ALL COLOURS X8                             ;6514090;34120;DRY;82,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;ASSORTED MIX (JH TRIM)                            ;6482229;34220;DRY;0,4
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;ASSORTED MIX (JH TRIM)                            ;6540166;34220;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;FLOWER BUYER LLC.;FLOWER BUYER LLC.;Alstroemeria Dimension 60cm                       ;6553454;2;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;AMERICAN FLORIST SUPPLY;BAY STATE WHOLESALE FEDEX IPD BOGOTA;Valley Floral & Gifts                             ;6551242;20902;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;AMERICAN FLORIST SUPPLY;BAY STATE WHOLESALE FEDEX IPD BOGOTA;MY LADY'S FLORIST                                 ;6553423;20901;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;AMERICAN FLORIST SUPPLY WORLDFLOWER;BAY STATE WORLDFLOWER FEDEX IPD;BETHANYS FLORIST                                  ;6552614;89003;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;FLOWER BUYER LLC/ TELEFLORA;FLOWER BUYER LLC/TELEFLORA;Finer Flora                                       ;6553683;3053172;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;LYNCH GROUP AUSTRALIA PTY LTD;LYNCH GROUP AUSTRALIA;                                                  ;6449396;3420;DRY;7,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;LYNCH GROUP AUSTRALIA PTY LTD;LYNCH GROUP AUSTRALIA;                                                  ;6449397;3420;DRY;2,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;CLASSIC JAPAN CO. LTD.;CLASSIC JAPAN CO. LTD.;WHITE DIAMOND FCY                                 ;5776038;34220;DRY;1,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;CLASSIC JAPAN CO. LTD.;CLASSIC JAPAN CO. LTD.;PRIMADONNA FCY                                    ;5776038;34220;DRY;0,5
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;CLASSIC JAPAN CO. LTD.;CLASSIC JAPAN CO. LTD.;REBECCA FCY                                       ;5776038;34220;DRY;0,3
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Alstroemeria spp.                                 ;6448977;3420;DRY;3,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Alstroemeria spp.                                 ;6448981;3420;DRY;3,0
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Alstroemeria spp.                                 ;6448985;3420;DRY;3,3
17/8/2020;NO ASSIGNED;EL MORADO ALSTROEMERIA;BLOOMEX AUSTRALIA;BLOOMEX  AUSTRALIA - PERTH;Alstroemeria spp.                                 ;6449000;3420;DRY;1,0
17/8/2020;NO ASSIGNED;POSTCOSECHA FANTASY;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE MASS MARKET-CHICAGO;ROSES CB 24 ST/BU RAINBOW SEASONAL 55 CM          ;6542125;316778;DRY;36,0
17/8/2020;NO ASSIGNED;LAS MARGARITAS;MM FLOWERS LIMITED;MM FLOWERS LIMITED;TESCO ORANGE FIN 60 CM                            ;5765690;34120;DRY;0,5
17/8/2020;NO ASSIGNED;LAS MARGARITAS;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ORANGE RM                                         ;6115591;34120;DRY;1,5
17/8/2020;NO ASSIGNED;A. LAS PALMAS ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALSTRO FCY JS ABUNDANCE                           ;5765697;34120;DRY;5,5
17/8/2020;NO ASSIGNED;A. LAS PALMAS ALSTROEMERIA;MM FLOWERS LIMITED;MM FLOWERS LIMITED;ALS MS WHITE X8                                   ;6514080;34120;DRY;23,5
17/8/2020;NO ASSIGNED;A. LAS PALMAS ALSTROEMERIA;CLASSIC JAPAN CO. LTD.;CLASSIC JAPAN CO. LTD.;PRIMADONNA FCY                                    ;5776038;34220;DRY;0,5
17/8/2020;NO ASSIGNED;A. LAS PALMAS ALSTROEMERIA;CLASSIC JAPAN CO. LTD.;CLASSIC JAPAN CO. LTD.;DIMENSION FCY                                     ;5776038;34220;DRY;0,3
17/8/2020;NO ASSIGNED;A. LAS PALMAS ALSTROEMERIA;CLASSIC JAPAN CO. LTD.;CLASSIC JAPAN CO. LTD.;ORANGE QUEEN FCY                                  ;5776038;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MIX (600)                                         ;6482227;34220;DRY;0,1
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;CARN FCY DON PEDRO                                ;6482215;34220;DRY;0,8
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;CARN FCY POLIMNIA                                 ;6486808;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;2-3 BLOOMS ASSORTED L.A. HYBRIDS LILIES;6537150;17436731;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;2-3 BLOOMS ASSORTED L.A. HYBRIDS LILIES;6476037;17369574;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;2-3 BLOOMS ASSORTED L.A. HYBRIDS LILIES;6508127;17338988;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;2-3 BLOOMS ASSORTED L.A. HYBRIDS LILIES;6535416;174293115;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;2/3 BLOOMS WHITE L.A. HYBRID LILIES;6475958;17368511;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;AMERICAN FLORIST SUPPLY;BAY STATE WHOLESALE FEDEX IPD BOGOTA;MY LADY'S FLORIST                                 ;6553423;20901;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;AMERICAN FLORIST SUPPLY WORLDFLOWER;BAY STATE WORLDFLOWER FEDEX IPD;BETHANYS FLORIST                                  ;6552614;89003;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ZAPPER JAPAN CO., LTD.;ZAPPER JAPAN CO., LTD.;THIS SIDE UP CARNATION  EXTASIS                   ;6401847;6401847;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ZAPPER JAPAN CO., LTD.;ZAPPER JAPAN CO., LTD.;THS SIDE UP CARNATION DONCEL                      ;6401847;6401847;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ZAPPER JAPAN CO., LTD.;ZAPPER JAPAN CO., LTD.;THIS SIDE UP CARNATION KAORI                      ;6401847;6401847;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ZAPPER JAPAN CO., LTD.;ZAPPER JAPAN CO., LTD.;THIS SIDE UP CARNATION KOMACHI                    ;6401847;6401847;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MAUMEE VALLEY WHOLESALE SCS;MAUMEE VALLEY WHOLESALE;WHITE                                             ;6088065;6088065;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MAUMEE VALLEY WHOLESALE SCS;MAUMEE VALLEY WHOLESALE;PINK                                              ;6088065;6088065;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MAUMEE VALLEY WHOLESALE SCS;MAUMEE VALLEY WHOLESALE;RED                                               ;6088065;6088065;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MAUMEE VALLEY WHOLESALE SCS;MAUMEE VALLEY WHOLESALE;HOT PINK                                          ;6088065;6088065;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MAUMEE VALLEY WHOLESALE SCS;MAUMEE VALLEY WHOLESALE;LAV/GREE                                          ;6088065;6088065;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MAUMEE VALLEY WHOLESALE SCS;MAUMEE VALLEY WHOLESALE;PEACH/YELL                                        ;6088065;6088065;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;ULTRA MARKETING;ULTRA MARKETING;                                                  ;5764903;5764903;DRY;1,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MAORI GROUP UAB (FLORA DISTRIBUTION);MAORI GROUP UAB (FLORA DISTRIBUTION);FLORA DISTRIBUTION                                ;6087948;6087948;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;BLOOMEX INC.;BLOOMEX TORONTO;ASSORTED                                          ;6363523;3420;DRY;1,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;LOTUS FLOWERS LTD;COLOUR RUSH BV;COLOUR RUSH                                       ;6377084;6377084;DRY;3,8
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;LOTUS FLOWERS LTD;COLOUR RUSH BV;COLOUR RUSH(USUAL MIX)                            ;6377084;6377084;DRY;2,8
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;LOTUS FLOWERS LTD;COLOUR RUSH BV;MURAD                                             ;6377084;6377084;DRY;2,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;AQUA CO., LTD.;AQUA CO., LTD;CARNATION DON PEDRO                               ;5759736;5759736;DRY;2,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;BONNAR-A;BONNAR-A;HAN ALMATY                                        ;6535404;6535404;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;BONNAR-A;BONNAR-A;HAN ALMATY                                        ;6544749;6544749;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;BONNAR-A;BONNAR-A;BONNAR ASTANA                                     ;6535404;6535404;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;IMPORT-EXPORT WLODZIMIERZ GRAJEK;IMPORT-EXPORT WLODZIMIERZ GRAJEK;CARN SEL OLYMPIA                                  ;6257018;6257018;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;FOREVER GARDA;FOREVER GARDA;1001ROZA                                          ;6544294;1;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;NAKLE TRADING INC.;NAKLE TRADING INC;Tuesday flight Col                                ;6539327;6539327;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;NAKLE TRADING INC.;NAKLE TRADING INC;Tuesday flight Col                                ;6544862;6544862;DRY;1,8
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;NAKLE TRADING INC.;NAKLE TRADING INC;"""Tuesday flight ColNO (Exclude sorts) RED""        ";6539327;6539327;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;NAKLE TRADING INC.;NAKLE TRADING INC;"""Tuesday flight ColMonday's delivery only!""       ";6539327;6539327;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;NAKLE TRADING INC.;NAKLE TRADING INC;Wednesday flight Col                              ;6539327;6539327;DRY;3,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;NAKLE TRADING INC.;NAKLE TRADING INC;"""Wednesday flight ColNO (Exclude sorts) RED""      ";6539327;6539327;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MARILLIAM FLOWERS LTD;MARILLIAM FLOWERS LTD;MARILLIAM (2)                                     ;6544240;6544240;DRY;1,8
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MARILLIAM FLOWERS LTD;MARILLIAM FLOWERS LTD;MARILLIAM 2                                       ;6544240;6544240;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;MARILLIAM FLOWERS LTD;MARILLIAM FLOWERS LTD;BLOOMS FLORAL                                     ;6544240;6544240;DRY;3,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;CARNATION FCY JODIE                               ;6536962;6536962;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;CARNATION FCY MANDALAY                            ;6536962;6536962;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;CARNATION FCY HERMES                              ;6536962;6536962;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA MERCEDES;JORGE WHOLESALE FLOWERS CORP;JORGE WHOLESALE FLOWERS CORP;ASIATICOS                                         ;6410605;12;DRY;1,0
